CURRENT BIOLOGY,9.647
BIOTECHNOLOGY ADVANCES,9.646
Energy & Environmental Science,9.610
LEUKEMIA,9.561
DRUG RESISTANCE UPDATES,9.559
CURRENT OPINION IN IMMUNOLOGY,9.522
CIRCULATION RESEARCH,9.489
CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,9.467
BRAIN,9.457
PROGRESS IN RETINAL AND EYE RESEARCH,9.455
Annual Review of Nutrition,9.447
CURRENT OPINION IN STRUCTURAL BIOLOGY,9.424
Cold Spring Harbor Perspectives in Biology,9.402
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,9.380
PROGRESS IN INORGANIC CHEMISTRY,9.333
ACTA NEUROPATHOLOGICA,9.320
CURRENT OPINION IN PLANT BIOLOGY,9.272
JOURNAL OF HEPATOLOGY,9.264
JOURNAL OF ECONOMIC LITERATURE,9.243
HUMAN REPRODUCTION UPDATE,9.234
EMBO JOURNAL,9.205
CLINICAL INFECTIOUS DISEASES,9.154
TRENDS IN BIOTECHNOLOGY,9.148
PLoS Pathogens,9.127
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,9.113
Annual Review of Clinical Psychology,9.111
Annual Review of Clinical Psychology,9.111
BIOLOGICAL REVIEWS,9.067
Annual Review of Analytical Chemistry,9.048
GENOME BIOLOGY,9.036
PLANT CELL,8.987
PROGRESS IN NEUROBIOLOGY,8.874
CELL DEATH AND DIFFERENTIATION,8.849
Nature Reviews Cardiology,8.833
SCHIZOPHRENIA BULLETIN,8.800
SCHIZOPHRENIA BULLETIN,8.800
ANNALS OF THE RHEUMATIC DISEASES,8.727
PLoS Genetics,8.694
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,8.650
PROGRESS IN SURFACE SCIENCE,8.636
Molecular Systems Biology,8.626
PHARMACOLOGY & THERAPEUTICS,8.562
EUROPEAN UROLOGY,8.493
ANTIOXIDANTS & REDOX SIGNALING,8.456
Nature Reviews Rheumatology,8.388
Small,8.349
NEUROLOGY,8.312
DIABETES,8.286
BIOLOGICAL PSYCHIATRY,8.283
CANADIAN MEDICAL ASSOCIATION JOURNAL,8.217
CELL RESEARCH,8.190
ADVANCES IN COLLOID AND INTERFACE SCIENCE,8.120
TRENDS IN ENDOCRINOLOGY AND METABOLISM,8.115
Nature Reviews Gastroenterology & Hepatology,8.102
DIABETES CARE,8.087
CURRENT OPINION IN GENETICS & DEVELOPMENT,8.086
NUCLEIC ACIDS RESEARCH,8.026
CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,8.010
Nature Clinical Practice Oncology,8.000
NEUROPSYCHOPHARMACOLOGY,7.991
PHYSIOLOGY,7.953
CURRENT OPINION IN MICROBIOLOGY,7.929
TRENDS IN MICROBIOLOGY,7.910
CLINICAL CHEMISTRY,7.905
ARTHRITIS AND RHEUMATISM,7.866
CANCER RESEARCH,7.856
CYTOKINE & GROWTH FACTOR REVIEWS,7.812
Science Translational Medicine,7.804
STEM CELLS,7.781
PSYCHOLOGICAL REVIEW,7.756
PSYCHOLOGICAL REVIEW,7.756
CLINICAL CANCER RESEARCH,7.742
QUARTERLY REVIEW OF BIOLOGY,7.727
CURRENT OPINION IN BIOTECHNOLOGY,7.711
Journal of Molecular Cell Biology,7.667
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,7.655
Advances in Carbohydrate Chemistry and Biochemistry,7.643
HUMAN MOLECULAR GENETICS,7.636
Nature Clinical Practice Neurology,7.636
ARCHIVES OF NEUROLOGY,7.584
EPIDEMIOLOGIC REVIEWS,7.583
Nature Clinical Practice Endocrinology & Metabolism,7.545
Chemical Science,7.525
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,7.500
Science Signaling,7.499
ANNALS OF SURGERY,7.492
Autophagy,7.453
CURRENT OPINION IN NEUROBIOLOGY,7.444
ECOLOGICAL MONOGRAPHS,7.433
BIOMATERIALS,7.404
MOLECULAR & CELLULAR PROTEOMICS,7.398
Nature Communications,7.396
Laser & Photonics Reviews,7.388
ISME Journal,7.375
PHYSICAL REVIEW LETTERS,7.370
JOURNAL OF AUTOIMMUNITY,7.368
EMBO REPORTS,7.355
BASIC RESEARCH IN CARDIOLOGY,7.348
Annual Review of Chemical and Biomolecular Engineering,7.294
CHEMISTRY OF MATERIALS,7.286
AMERICAN JOURNAL OF GASTROENTEROLOGY,7.282
Particle and Fibre Toxicology,7.253
Annual Review of Earth and Planetary Sciences,7.227
Physics of Life Reviews,7.208
REVIEWS IN MEDICAL VIROLOGY,7.200
EXPERT REVIEWS IN MOLECULAR MEDICINE,7.143
JOURNAL OF NEUROSCIENCE,7.115
Nature Reviews Nephrology,7.092
INTERNATIONAL JOURNAL OF CARDIOLOGY,7.078
CLINICAL PSYCHOLOGY REVIEW,7.071
SEMINARS IN LIVER DISEASE,7.053
Nature Clinical Practice Cardiovascular Medicine,7.043
Obesity Reviews,7.038
ENVIRONMENTAL HEALTH PERSPECTIVES,7.036
Advances in Organometallic Chemistry,7.000
PROGRESS IN QUANTUM ELECTRONICS,7.000
Nano Research,6.970
Mucosal Immunology,6.963
INTERNATIONAL MATERIALS REVIEWS,6.962
SLEEP MEDICINE REVIEWS,6.931
MOLECULAR THERAPY,6.873
AMERICAN PSYCHOLOGIST,6.869
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,6.868
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,6.868
GLOBAL CHANGE BIOLOGY,6.862
CURRENT OPINION IN PHARMACOLOGY,6.856
THORAX,6.840
DRUG DISCOVERY TODAY,6.828
ChemSusChem,6.827
DIABETOLOGIA,6.814
PROCEEDINGS OF THE IEEE,6.810
JACC-Cardiovascular Interventions,6.800
JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,6.741
Advances in Cancer Research,6.733
Nanomedicine-Nanotechnology Biology and Medicine,6.692
AMERICAN JOURNAL OF CLINICAL NUTRITION,6.669
GONDWANA RESEARCH,6.659
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,6.646
NEW PHYTOLOGIST,6.645
AUTOIMMUNITY REVIEWS,6.624
BRITISH JOURNAL OF PSYCHIATRY,6.619
BRITISH JOURNAL OF PSYCHIATRY,6.619
NEUROPSYCHOLOGY REVIEW,6.618
NEUROPSYCHOLOGY REVIEW,6.618
KIDNEY INTERNATIONAL,6.606
DEVELOPMENT,6.596
EARTH-SCIENCE REVIEWS,6.594
CELLULAR AND MOLECULAR LIFE SCIENCES,6.570
Topics in Current Chemistry,6.568
CEREBRAL CORTEX,6.544
PLANT PHYSIOLOGY,6.535
JOURNAL OF CONTROLLED RELEASE,6.499
SEMINARS IN CANCER BIOLOGY,6.475
CRITICAL REVIEWS IN BIOTECHNOLOGY,6.472
Retrovirology,6.470
Circulation-Arrhythmia and Electrophysiology,6.462
MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,6.462
Annual Review of Nuclear and Particle Science,6.457
ACS Chemical Biology,6.446
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,6.444
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,6.444
ANNALS OF ONCOLOGY,6.425
Haematologica-The Hematology Journal,6.424
Annual Review of Environment and Resources,6.419
Annual Review of Environment and Resources,6.419
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,6.414
JOURNAL OF INFECTIOUS DISEASES,6.410
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,6.401
DRUG METABOLISM REVIEWS,6.400
AMERICAN JOURNAL OF TRANSPLANTATION,6.394
SEMINARS IN IMMUNOLOGY,6.393
JOURNAL OF NUCLEAR MEDICINE,6.381
Alzheimers & Dementia,6.373
JOURNAL OF BONE AND MINERAL RESEARCH,6.373
ONCOGENE,6.373
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,6.368
JOURNAL OF MEDICAL GENETICS,6.365
STRUCTURE,6.347
CRITICAL CARE MEDICINE,6.330
GREEN CHEMISTRY,6.320
JOURNAL OF PATHOLOGY,6.318
JOURNAL OF INVESTIGATIVE DERMATOLOGY,6.314
IEEE Communications Surveys and Tutorials,6.311
Circulation-Heart Failure,6.286
PSYCHOTHERAPY AND PSYCHOSOMATICS,6.284
PSYCHOTHERAPY AND PSYCHOSOMATICS,6.284
Polymer Reviews,6.281
Seminars in Immunopathology,6.274
TRAC-TRENDS IN ANALYTICAL CHEMISTRY,6.273
ALLERGY,6.271
CRITICAL REVIEWS IN MICROBIOLOGY,6.270
AGING CELL,6.265
AIDS,6.245
World Psychiatry,6.233
World Psychiatry,6.233
Journal of Physical Chemistry Letters,6.213
HYPERTENSION,6.207
NEUROBIOLOGY OF AGING,6.189
AGEING RESEARCH REVIEWS,6.174
ACADEMY OF MANAGEMENT REVIEW,6.169
CHEMICAL COMMUNICATIONS,6.169
EMERGING INFECTIOUS DISEASES,6.169
PLANT JOURNAL,6.160
PSYCHOLOGICAL MEDICINE,6.159
PSYCHOLOGICAL MEDICINE,6.159
Eurosurveillance,6.153
Social Cognitive and Affective Neuroscience,6.132
Social Cognitive and Affective Neuroscience,6.132
JOURNAL OF CELL SCIENCE,6.111
Circulation-Cardiovascular Genetics,6.105
Biotechnology for Biofuels,6.088
CURRENT OPINION IN LIPIDOLOGY,6.086
Nature Clinical Practice Nephrology,6.083
CORTEX,6.080
PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,6.071
CARDIOVASCULAR RESEARCH,6.064
ANGIOGENESIS,6.063
Circulation-Cardiovascular Interventions,6.058
CANCER TREATMENT REVIEWS,6.054
ADVANCED SYNTHESIS & CATALYSIS,6.048
CLINICAL PHARMACOLOGY & THERAPEUTICS,6.043
BMC Medicine,6.035
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,6.026
ASTROPHYSICAL JOURNAL,6.024
RENEWABLE & SUSTAINABLE ENERGY REVIEWS,6.018
Neurotherapeutics,6.008
JOURNAL OF CATALYSIS,6.002
Current Topics in Developmental Biology,6.000
KINDHEIT UND ENTWICKLUNG,6.000
JOURNAL OF MATERIALS CHEMISTRY,5.968
INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,5.967
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,5.967
Progress in Optics,5.952
NEOPLASIA,5.946
Circulation-Cardiovascular Imaging,5.941
CHEMISTRY-A EUROPEAN JOURNAL,5.925
QUARTERLY JOURNAL OF ECONOMICS,5.920
Nanoscale,5.914
Cochrane Database of Systematic Reviews,5.912
EUROPEAN RESPIRATORY JOURNAL,5.895
NEUROIMAGE,5.895
HUMAN BRAIN MAPPING,5.880
ORGANIC LETTERS,5.862
ANALYTICAL CHEMISTRY,5.856
Nature Clinical Practice Rheumatology,5.846
ENVIRONMENTAL MICROBIOLOGY,5.843
JOURNAL OF HIGH ENERGY PHYSICS,5.831
CHEMISTRY & BIOLOGY,5.829
PSYCHONEUROENDOCRINOLOGY,5.809
FISH AND FISHERIES,5.800
JOURNAL OF CLINICAL PSYCHIATRY,5.799
JOURNAL OF CLINICAL PSYCHIATRY,5.799
JOURNAL OF PINEAL RESEARCH,5.794
PROGRESS IN PHOTOVOLTAICS,5.789
JOURNAL OF IMMUNOLOGY,5.788
PAIN,5.777
Advances in Immunology,5.762
Nanotoxicology,5.758
BMC BIOLOGY,5.750
PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS,5.750
MOLECULAR NEUROBIOLOGY,5.735
JOURNAL OF THROMBOSIS AND HAEMOSTASIS,5.731
STROKE,5.729
RADIOLOGY,5.726
JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,5.723
NEURO-ONCOLOGY,5.723
FASEB JOURNAL,5.712
CARCINOGENESIS,5.702
MAYO CLINIC PROCEEDINGS,5.698
HUMAN MUTATION,5.686
LAB ON A CHIP,5.670
PHYSICS TODAY,5.648
Brain Structure & Function,5.628
Clinical Gastroenterology and Hepatology,5.627
APPLIED CATALYSIS B-ENVIRONMENTAL,5.625
MILBANK QUARTERLY,5.620
MILBANK QUARTERLY,5.620
METABOLIC ENGINEERING,5.614
ACADEMY OF MANAGEMENT JOURNAL,5.608
BIOSENSORS & BIOELECTRONICS,5.602
RADIOTHERAPY AND ONCOLOGY,5.580
EPIDEMIOLOGY,5.566
EPIDEMIOLOGY,5.566
Materials Today,5.565
JOURNAL OF LIPID RESEARCH,5.559
MOLECULAR BIOLOGY AND EVOLUTION,5.550
Molecular Plant,5.546
BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,5.538
EUROPEAN JOURNAL OF CANCER,5.536
NPG Asia Materials,5.533
MOLECULAR AND CELLULAR BIOLOGY,5.527
Astrophysical Journal Letters,5.526
MOLECULAR ECOLOGY,5.522
ATMOSPHERIC CHEMISTRY AND PHYSICS,5.520
Cell Communication and Signaling,5.500
MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,5.500
JOURNAL OF INTERNAL MEDICINE,5.483
BIOMACROMOLECULES,5.479
JOURNAL OF MARKETING,5.472
BIOINFORMATICS,5.468
CELLULAR MICROBIOLOGY,5.458
OPHTHALMOLOGY,5.454
Annual Review of Public Health,5.451
Annual Review of Public Health,5.451
INTERNATIONAL JOURNAL OF CANCER,5.444
PLANT BIOTECHNOLOGY JOURNAL,5.442
PEDIATRICS,5.437
AMERICAN JOURNAL OF KIDNEY DISEASES,5.434
JACC-Cardiovascular Imaging,5.431
AMERICAN JOURNAL OF MEDICINE,5.430
FREE RADICAL BIOLOGY AND MEDICINE,5.423
PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,5.415
NEUROBIOLOGY OF DISEASE,5.403
JOURNAL OF VIROLOGY,5.402
INTENSIVE CARE MEDICINE,5.399
CLINICAL PHARMACOKINETICS,5.398
BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,5.387
CARBON,5.378
JOURNAL OF EXPERIMENTAL BOTANY,5.364
ANESTHESIOLOGY,5.359
CELL CYCLE,5.359
ANNALS OF FAMILY MEDICINE,5.355
BLOOD REVIEWS,5.355
JOURNAL OF PSYCHIATRY & NEUROSCIENCE,5.342
JOURNAL OF PSYCHIATRY & NEUROSCIENCE,5.342
Advances in Ecological Research,5.333
Cell Death & Disease,5.333
Nature Clinical Practice Gastroenterology & Hepatology,5.333
WILDLIFE MONOGRAPHS,5.333
Polymer Chemistry,5.321
mBio,5.311
Progress in Electromagnetics Research-PIER,5.298
ENVIRONMENT INTERNATIONAL,5.297
BIPOLAR DISORDERS,5.289
EXPERT OPINION ON INVESTIGATIONAL DRUGS,5.274
BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS,5.269
CHEST,5.250
CLADISTICS,5.250
CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,5.250
JOURNAL OF MEDICINAL CHEMISTRY,5.248
BREAST CANCER RESEARCH,5.245
Advances in Applied Microbiology,5.233
European Journal of Inflammation,5.233
ENVIRONMENTAL SCIENCE & TECHNOLOGY,5.228
Clinical Journal of the American Society of Nephrology,5.227
MOLECULAR CANCER THERAPEUTICS,5.226
AMERICAN JOURNAL OF EPIDEMIOLOGY,5.216
Journal of Chemical Theory and Computation,5.215
PLANT CELL AND ENVIRONMENT,5.215
PLoS Computational Biology,5.215
PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,5.214
ENDOSCOPY,5.210
ChemCatChem,5.207
Advances in Agronomy,5.204
BRIEFINGS IN BIOINFORMATICS,5.202
Wiley Interdisciplinary Reviews-Nanomedicine and Nanobiotechnology,5.186
JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS,5.183
HIPPOCAMPUS,5.176
JOURNAL OF COGNITIVE NEUROSCIENCE,5.175
JOURNAL OF COGNITIVE NEUROSCIENCE,5.175
MACROMOLECULES,5.167
JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,5.166
DNA RESEARCH,5.164
CRITICAL REVIEWS IN TOXICOLOGY,5.160
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,5.160
JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS,5.160
SPORTS MEDICINE,5.155
JOURNAL OF APPLIED CRYSTALLOGRAPHY,5.152
EVOLUTION,5.146
GLOBAL ECOLOGY AND BIOGEOGRAPHY,5.145
TRENDS IN PARASITOLOGY,5.144
Aging-US,5.127
Stem Cell Research,5.127
AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,5.125
CURRENT DRUG METABOLISM,5.113
JOURNAL OF PROTEOME RESEARCH,5.113
International Journal of Greenhouse Gas Control,5.111
APPLIED ENERGY,5.106
EUROPEAN JOURNAL OF IMMUNOLOGY,5.103
ECOLOGICAL APPLICATIONS,5.102
Frontiers in Neural Circuits,5.098
RNA-A PUBLICATION OF THE RNA SOCIETY,5.095
Methods in Ecology and Evolution,5.093
AAPS Journal,5.086
Molecular Oncology,5.082
JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,5.076
Orphanet Journal of Rare Diseases,5.074
HUMAN GENETICS,5.069
JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,5.068
Pigment Cell & Melanoma Research,5.059
Nanomedicine,5.055
SLEEP,5.051
JOURNAL OF APPLIED ECOLOGY,5.045
JOURNAL OF ECOLOGY,5.044
THROMBOSIS AND HAEMOSTASIS,5.044
BRITISH JOURNAL OF CANCER,5.042
CLINICAL AND EXPERIMENTAL ALLERGY,5.032
MOLECULAR MICROBIOLOGY,5.010
JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,5.008
Advances in Applied Mechanics,5.000
BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,5.000
FARADAY DISCUSSIONS,5.000
IEEE Industrial Electronics Magazine,5.000
NEUROMOLECULAR MEDICINE,5.000
JOURNAL OF LEUKOCYTE BIOLOGY,4.992
EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,4.991
BIORESOURCE TECHNOLOGY,4.980
SEMINARS IN ARTHRITIS AND RHEUMATISM,4.969
BIOESSAYS,4.954
JOURNAL OF POWER SOURCES,4.951
MRS BULLETIN,4.950
MOLECULAR BIOLOGY OF THE CELL,4.942
BRITISH JOURNAL OF HAEMATOLOGY,4.941
Disease Models & Mechanisms,4.937
JOURNAL OF ANIMAL ECOLOGY,4.937
CURRENT OPINION IN NEUROLOGY,4.936
BIOFACTORS,4.933
RNA Biology,4.933
PROGRESS IN CARDIOVASCULAR DISEASES,4.931
BIOCONJUGATE CHEMISTRY,4.930
CURRENT OPINION IN INFECTIOUS DISEASES,4.930
JOURNAL OF PAIN,4.926
Current Topics in Microbiology and Immunology,4.925
GASTROINTESTINAL ENDOSCOPY,4.923
TRAFFIC,4.919
Evolutionary Applications,4.916
Cancer Prevention Research,4.908
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,4.908
Circulation-Cardiovascular Quality and Outcomes,4.906
MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,4.900
BIOCHEMICAL JOURNAL,4.897
EUROPEAN JOURNAL OF HEART FAILURE,4.896
Expert Opinion on Drug Delivery,4.896
AMERICAN JOURNAL OF PATHOLOGY,4.890
Perspectives on Psychological Science,4.890
ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,4.889
MOLECULAR PHARMACOLOGY,4.883
JOURNAL OF PHYSIOLOGY-LONDON,4.881
Journal of Proteomics,4.878
Acta Biomaterialia,4.865
WATER RESEARCH,4.865
CURRENT MEDICINAL CHEMISTRY,4.859
ELECTROCHEMISTRY COMMUNICATIONS,4.859
EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,4.859
JOURNAL OF ABNORMAL PSYCHOLOGY,4.857
INFLAMMATORY BOWEL DISEASES,4.855
ARTHRITIS CARE & RESEARCH,4.851
ECOLOGY,4.849
JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,4.848
